gene,lfc_urban,padj_urban,lfc_rural,padj_rural,delta_response
AKIRIN1,0.040089136117311006,0.48698514888853833,-0.047688588752195914,0.35185632831598496,0.08777772486950691
NDUFS5,-0.13280990883468025,0.0005612456844357894,-0.05478971015287585,0.16704652474481618,-0.0780201986818044
MACF1,-0.21167212129380536,3.463419831772817e-07,-0.11851452363579956,0.0023686686344951483,-0.0931575976580058
PABPC4,-0.08628241774696127,0.2138591436332492,-0.1581863785392475,0.010418372615032707,0.07190396079228623
PPIE,-0.06493668373706778,0.4160841819641415,-0.09966391241737127,0.19327417012742798,0.03472722868030349
TRIT1,0.0493828273162052,0.593503665141321,-0.2180617973272834,0.00415002059175186,0.2674446246434886
CAP1,0.0006040537038169756,0.9751146280064719,-0.025171239705208126,0.5565053076487455,0.025775293409025103
PPT1,-0.18854258958378003,0.034325572015585955,-0.2664188478813012,0.0007853356834378939,0.07787625829752118
RLF,-0.04271731250578117,0.3292253417481242,-0.035921172851574715,0.5065535365031845,-0.0067961396542064526
ZMPSTE24,-0.03224760730656771,0.7730414480628593,-0.029558180312160027,0.7660426589621786,-0.0026894269944076864
SMAP2,-0.3474083814189267,2.9274109055183754e-45,-0.26655386235692685,3.7112318793683167e-28,-0.08085451906199986
NFYC,-0.0021460801285440004,0.9942905487947297,-0.06263426894616037,0.23975241361769792,0.06048818881761636
SCMH1,-0.09220247013939073,0.0906172989104197,-0.10631321455628938,0.05553172815959403,0.014110744416898649
HIVEP3,0.18892984801994508,0.1346592737378169,0.004159720513827481,0.9206004299251326,0.1847701275061176
FOXJ3,0.03051637717587932,0.4469574081126909,-0.09721893416885355,0.0010480081332569517,0.12773531134473287
PPCS,-0.0011778084338229541,0.9867875499826445,-0.06349141338759405,0.22267060943174116,0.0623136049537711
CCDC30,-0.1459037072547557,0.20591909411767925,-0.1858213678655521,0.07148742526605585,0.03991766061079638
PPIH,0.03941594469156178,0.6671312464151965,-0.08605246302495546,0.17508444127790693,0.12546840771651724
YBX1,-0.0030110664612069773,0.9369691887347562,-0.05677858380460078,0.02563805491052944,0.05376751734339381
C1orf50,-0.07402116278234817,0.4999027353978524,-0.09103484514106183,0.29580873739309455,0.017013682358713658
SVBP,0.08672193431860607,0.3271674644604622,0.09079239448329468,0.1412529056753555,-0.004070460164688608
SLC2A1,-0.21851715587418521,0.013994632660760512,-0.2738696487512872,0.0005521991380129247,0.055352492877102005
